F-50179221-003S	F-50179155-003S	F-50179247-003S	F-50179145-003S	F-50179263-003S	F-50179227-003S	F-50179243-003S	F-50179060-003S	F-50179271-003S	F-50179229-003S	F-50179267-003S	F-50179200-003S	F-50179151-003S	F-50179192-003S	F-50179147-003S	F-50179196-003S	F-50179186-003S	F-50179213-003S	F-50179062-003S	F-50179233-003S	F-50179239-003S	F-50179253-003S	F-50179066-003S	F-50179169-003S	F-50179161-003S	F-50179205-003S	F-50179249-003S	F-50179259-003S	F-50179219-003S	F-50179159-003S	F-50179184-003S	F-50179190-003S	F-50179203-003S	F-50179209-003S	F-50179167-003S
2.3.1.47	10.7324303705	28.3100619624	12.5741733048	7.9892335476	7.9912419347	13.2266525991	12.9987646221	25.3176146867	12.846851884	27.6996209903	8.4257832083	77.8197710405	50.5213915429	24.5487442522	127.5733067732	25.7833921498	23.7021064799	21.8163622264	2.1914753264	40.1699888069	17.6714938767	9.7222273	59.6894759713	35.5146700502	19.6763352843	32.7527382404	3.3479090506	9.7498799114	21.6712769211	17.8037031378	15.4804313129	17.6795856602	16.2780200062	23.2220587881	14.2480916994
2.3.1.48	10.9756303447	8.8474626747	5.0849577801	15.6439659841	22.6787914999	19.3425798432	19.1985147679	11.1565769714	14.3890927423	19.239721281	9.7810867882	6.6217305461	11.3610872844	14.2680515166	19.6696159013	7.2770057205	11.6133262926	7.7842038074	6.1767038388	9.846704009	7.8220579591	29.4137834459	9.2313656465	59.8621573989	9.709618155	18.7856085257	23.8587299096	30.1284624454	5.266747638	13.4366345833	15.5698641731	22.2685032121	6.5149055056	6.6476368775	40.6040535029
2.3.1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3990426229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5300515869	0	0	0	0
2.3.1.50	0	0.7914388856	0	1.8254942323	0	0	1.5255187809	0	1.5744384747	0	0	1.0366497786	0	1.7735843398	0	1.8443804089	0	0	0	0	0	0	0	0	0	0	0	0	0	0.805321174	0	0	1.0689883351	0	0
2.3.1.51	12.8948027975	72.1368332015	30.0734785914	120.5371299871	151.2947826315	97.1329302952	93.2554623121	46.1944924424	157.4375129388	40.858243274	83.6189770772	55.3253972151	177.374355478	105.2337581415	39.0685313317	97.9224837294	79.971394442	38.8197606046	14.9882256148	34.3963917214	89.2799397409	56.4820902357	22.5177070745	29.1594555728	31.6628243277	26.2783918376	108.643499765	50.7727095795	32.994671854	49.1740673109	162.8380814271	42.1055319106	39.1156776448	9.7484545362	70.6628170374
2.3.1.53	0	0	0	0.6341585123	0	1.7054565321	1.2917017166	0	0.433310083	0	0	0	1.4342253579	0	0	0.80000294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8444146317	0	0	0	0
2.3.1.54	147.7098381964	271.4947488102	216.7182853922	582.0234937211	779.5969750459	491.7428835503	706.9869134823	219.2324420524	642.0601137068	192.0273741092	342.1852877235	169.6848612842	448.3128409409	359.7679240123	152.641432126	265.8811104407	308.2893933321	225.8141039783	318.6029579992	256.3059801936	403.5940749622	412.6870371456	167.7555490233	463.2533887558	284.1342632713	263.4462332961	470.1590640582	515.189784156	263.0747750613	311.4025445521	488.8903235473	340.1821736603	238.7929858913	137.0996105739	426.0251101468
2.3.1.57	0	21.3711165838	10.217968741	66.389774686	52.6909264181	19.7363563682	51.394525278	12.0764682548	53.946559438	11.234814768	28.6535409242	8.6840744314	45.6604828641	35.7515569896	11.1788261755	79.7160757128	27.2196033072	1.6757054027	0	5.05887046	52.8567728269	11.0085713162	0	2.0513726914	27.1257458462	8.4629225836	40.7596063202	16.9790855696	21.7012307559	19.1810982959	31.4270074306	11.2509191548	8.0743607941	1.7646265088	16.1063608196
2.3.1.60	0	0	0	0.4891518541	0	0	0	0	0	0	0	0	0	1.4465366433	0	0	0.9554179554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.3.1.61	0	0	0.5484031205	2.9941957311	13.3227828959	7.7621163173	10.9969917008	2.0681902352	15.452360426	0	6.6209926727	6.8538723467	5.5439738762	3.0857217763	3.2290332037	3.0269419389	1.3999942258	12.847545863	4.6271512154	0.637432982	6.5680433665	0	0	16.8783089601	0	0	2.1480517908	3.7212369588	1.3077001638	2.8163597902	9.2518857281	0	0	0	0
2.3.1.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6426892683	0	0	0	0	0	0	0	0	0	0	0
2.3.1.79	10.4520525168	180.9062976839	93.0614760729	262.6456898031	90.800930172	136.9016289206	198.2284643121	118.0731243545	195.6547398897	112.9884791553	62.3977693688	89.6336996234	235.318546693	105.8813369951	142.637203903	114.076946729	167.908836455	92.5194075067	63.244712626	172.0671498949	192.9280079271	134.9801138388	99.2557077772	433.3406946224	82.5692963717	153.014943464	273.8266038573	192.4075665773	106.2049291799	155.7900870496	181.2005768318	189.641894786	99.7937624756	103.3763800657	349.0056245263
2.3.1.8	146.2703040445	226.0378754081	246.5376994891	214.1923634198	158.7361257586	298.4993236227	253.2743932879	245.1590074634	209.0213230739	219.6984896343	256.2560339417	232.0267264811	245.1594518721	253.3952085983	300.4216882664	262.6874717566	269.0855838453	237.7710959881	246.9966680692	255.6378588298	215.1742422027	229.2652807272	288.5098077352	349.8041662962	213.5462396535	304.3215903506	308.8794436396	275.9502427032	250.7620609066	269.4736448722	143.1531438497	267.242800482	237.462985004	205.3442505374	401.8829573601
2.3.1.81	8.4453801769	32.9818568412	56.6493451338	9.2084614449	10.8240666666	29.6482297195	10.1127603975	31.0666837951	7.7456511629	3.1054826976	15.5354197245	28.5953526087	0.8633565735	40.2192579718	9.7361527895	27.7072788894	49.1385052907	18.2473391294	41.5163856332	50.5155052665	36.4981359191	75.9895012267	0	0	30.6942318918	23.8721564451	0	27.959495667	25.5297499058	24.8140652906	8.6867177911	8.4187632148	50.859560089	20.5011554364	0
2.3.1.82	0	0	0	0.9360105781	0	0	0	0	0	0	0	0	54.3067042007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.3.1.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.3.1.85	34.0845117163	5.2196222673	5.1891299982	2.9059115267	0	6.2259663712	3.227824697	3.7161128949	0	32.9776021861	6.2385747346	4.4262704372	5.3343140945	3.9523111647	7.83898696	3.5785158654	4.5372681557	6.8054104815	6.1314700182	7.6449136545	6.7779053837	3.1494222184	8.268188755	0	3.5486887127	8.8693881888	7.843877698	2.6023029402	5.8699613395	6.9806482334	0	4.1372033996	6.1042931124	4.7805226258	7.9772101967
2.3.1.86	0	2.3477562528	4.2738886938	0.497638277	0	2.4501305802	4.5926171016	4.0512587456	1.0528083746	6.0415106436	3.800658892	5.2638211016	0.8192211193	7.1569477035	5.4279341587	3.4938686722	2.6550125898	3.312987642	14.1780187272	3.4592120903	1.0656624764	1.1878103227	8.1771664897	7.6532095606	5.8598055046	3.4720341062	10.602581029	7.900954896	6.5094779761	3.6542919961	0	5.9275845383	2.3932890979	4.3253071419	0
2.3.1.89	169.2332738324	266.1870623788	241.6686610209	347.3312323196	329.9297313925	316.4685639581	398.5278732245	271.367686878	258.2376027906	131.1666386542	216.2490483421	232.5920963531	297.5644493824	270.8950255237	237.9627472361	305.8204332295	263.8923262234	213.6449700216	223.4159418945	229.8256728433	346.5384857036	225.7536788358	208.6421223897	496.964724836	271.654834125	285.1119397196	292.2678445413	392.2899042382	290.2707830658	263.0518667135	284.7074249092	251.4755095941	235.3776561413	266.0496416087	442.0958930173
2.3.1.9	155.4735475633	156.1703303704	177.161479534	146.6637805552	137.5832242595	188.5289914488	177.5706810783	192.2571469797	200.1008695438	71.7340810192	109.8045874079	152.2141565406	133.4292339788	189.5340527267	100.2104100134	178.9593880486	165.1984427734	121.2321890131	149.8492814027	152.9771118761	185.4337008105	144.0878170158	83.3329143492	264.9498137604	157.8571565261	135.1913528174	153.0253672351	198.9459205244	152.9464748462	153.6937366556	93.6827543223	151.1127093632	160.5548444496	142.9915082757	208.5591703647
2.3.1.94	2.6386550725	0	0	0	0	0.8720759913	0	0	0	4.3322284372	0	0	0	7.0564289404	0	0	4.8528160326	3.0043566037	1.4833758487	3.3785302111	0	0	0	0	0	1.3879374942	0	2.308507464	0	1.5753194867	3.6076169223	1.3269808848	0	1.1975904235	0
2.3.1.B30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7470844575	0	0	0	0	0	0.7075815408	0	0	0	0	0	0	0	0	1.366398981	0	0	0	0
2.3.1.B31	0	0	0	0.4308483838	0	0	0	0	0	0	0	0	0	0	0	2.7928636656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.3.1.n2	83.6621801245	88.2401574923	57.0466226292	246.8774385211	252.4141816781	176.0230002662	261.9186223791	66.254883762	226.2144501268	128.592837162	74.3690601976	52.4669409207	230.9619442704	122.909874593	112.1342477492	108.905904335	147.7378125285	24.9771524234	75.1990027311	69.0606290238	153.4892365292	117.6236196806	82.5514004148	477.6529029709	68.4880778971	101.6994137541	153.990317351	227.5432439834	70.7490079498	134.0276467682	181.6560985335	183.2470547647	65.5250840511	28.4825795899	318.0941917674
2.3.1.n3	129.8654628347	244.3074357606	288.4715920027	214.824599312	251.1298279	258.7213704511	268.6353761179	306.741855656	231.0667041056	103.5883640163	236.6136285173	305.3760061844	229.9363075725	343.8863852677	487.3116354213	325.1955767745	279.4369758958	278.4633681514	435.2521811508	256.8234745697	285.3819202264	339.6682678497	321.2962598903	106.7751745269	343.9868955964	334.4244121135	222.7203910698	287.554626765	337.1059431439	256.5237314839	275.0078310246	225.2833921359	286.9138919041	335.2028459309	192.5824654486
2.3.1.n4	0	0	0	0.5429628455	0	3.3394169306	0	0	0	0	0	0	0	1.2320806519	0	10.0515195306	0	0	0	0	0	0	0	1.4999721019	4.8481964845	0	0	0	0	0	5.9955945076	0	0	0	0
2.3.1.n5	0	0.8575138633	0	0	0	1.4522678048	0	0	0.4809028935	0	0	0	2.0158713852	1.0154747593	0	3.0769343845	0	0	0	0	0	0	0	0	0	0	4.1878455917	0	0	0	2.6133947641	0	0	0	0
2.3.2.10	3.9516214254	1.768098117	1.7586039845	1.8261983569	0	0	2.9456919923	0	0.8086266686	6.254978889	3.4472509063	1.7235279692	1.0050906534	2.6559338443	0	9.0403604349	2.1272830694	0	0.9907990827	0	0	0	0	0	9.7845630064	0	0	1.5820628506	0	0	0	0	0	1.1893043992	0
2.3.2.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.3.2.13	0	0	0	0	0	0.6778421986	0	0	0	0	1.4155024362	0	26.9718269512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9418067252	0	1.4805527899	0	0
2.3.2.16	3.9516214254	1.768098117	1.3500996192	0.444923321	0	0	2.9456919923	0	1.2813024548	3.6005396463	3.4472509063	1.7235279692	1.0050906534	2.6559338443	0	9.0403604349	2.1272830694	0	0	1.1785674919	0	0	0	0	9.7845630064	0	0	0	0	0.5720294973	0	1.0733665173	0	1.1893043992	0
2.3.2.17	0	0	0.4845295304	0	0	0	1.3298829992	0.6593353139	0	3.9074480096	1.4351675856	0	1.1566354291	1.3678677097	0	5.9420408597	2.2437321928	0	0	0	0	0	0	0	7.6187162726	0	0	6.5804189106	0	1.1207108518	1.24907825	0	0	0	0
2.3.2.18	6.4210370811	0	1.8933073897	0	0	2.0238306169	1.0756438056	0	0	13.3972957392	1.4972980476	0	0.8816203508	3.8954779656	0	1.305573808	4.1592367368	0	0	0	0	0	0	0	2.1374531897	0	0	3.0826063936	0	1.5553700507	0	0	1.6336973455	0	0
2.3.2.2	0	1.8751533458	0	4.3021986018	9.5946674442	10.980604644	4.5670567313	2.5485044973	10.5060097876	0	3.8738317643	1.2106379959	3.8503568498	5.3448384405	0.9580074416	5.5650074742	0	1.1964430228	0	0	3.3117333117	0.6375598028	0	0	1.2008328178	0	17.5498297419	0.6543360028	1.0942470687	5.1362089471	4.0375231772	0	0	0	2.1347071614
2.3.2.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90245145	0	0	0	0	0	0	0
2.3.2.26	0	0	0	0.427183732	0	0	0	0	0	0	0	0	0	1.038041751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.3.2.27	193.0904164703	78.6576131665	103.092655448	113.6079143796	73.7327301198	118.7512833155	114.0532108799	96.4048504716	86.4599199776	231.1584625556	144.2320548881	119.6327892841	88.519324985	146.5974696864	189.6254942156	68.2969985512	117.1067492582	145.8913739937	108.8265577694	102.452598444	105.4195961338	119.3028185612	177.2769535613	286.2495033652	175.5176760483	152.0749219151	141.404792459	150.8491436757	65.380556236	110.4921508392	77.1000725214	150.4439088336	90.3741143566	64.1279617954	245.4896513994
2.3.2.29	0	3.1119239149	0	0	0	0	0	0	0	0	0	5.9399634418	0	0	20.927607541	1.113869175	3.068123235	1.6402051113	0	4.5052889194	0	0	2.4589014438	0	0	7.4047537925	0	0	3.2053203183	0	0	0	0	0	0
2.3.2.3	0	54.3673950394	59.4443145717	38.3841409285	50.8450422831	42.2062277909	21.8138709442	43.405639665	37.2393540338	18.9546044274	23.5139812867	35.7655131961	187.0214179944	54.244465765	42.1603219625	56.3260513539	102.6067154491	59.9385032578	32.8783354104	82.6754493767	35.0552242094	101.5684545507	26.5429559979	0	60.9628869379	26.0406420356	13.1952213534	81.3741348448	45.2102627566	26.2322704232	30.2244891835	12.9444924776	59.0552612561	21.3819667508	20.8429577513
2.3.2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.3.2.6	0	7.03838149	0.8466457017	0.6192079434	14.0162252068	7.8495071084	19.5739759943	2.1067095108	25.2271247506	0	3.5265560705	1.2146919706	15.1429372406	4.4090196945	1.7006633814	8.8432164179	0	0	2.1296822568	0.6544311949	0	0	0	0	1.4995128863	0	0	0	5.056734551	4.3899829647	3.281372956	3.1145396379	0	0.8102836623	5.9870732599
2.3.2.8	0	0	1.2479432002	0	2.2339984614	1.8393639836	1.4171139925	2.0238934299	0	0	0	0	2.7288171247	2.5252531763	0	3.8741014729	3.0730321143	0	0	0	2.0664168625	0	0	9.9417884749	0	0	0	2.7790430836	2.3279501427	1.334573972	0	2.8110166966	0	0	0
2.3.3.1	35.962287549	45.5573826567	25.128377036	51.5694419757	73.0794028141	83.1330961963	74.9170486509	41.5408965665	62.7362157524	48.354496627	46.1825669862	61.7786843806	41.4351239949	66.3886722118	49.2899045734	47.65608498	69.0524773014	26.4731511583	25.3166935964	31.6381169582	58.8502140936	72.8061303971	28.2637315881	94.0427781724	50.7338104882	63.7269567469	104.1378085627	99.415200667	31.2969224559	28.971796977	46.2578370101	72.0830223475	42.5305101772	27.4254999536	94.3745564234
2.3.3.10	1.9617662822	19.7736404938	5.9577278069	2.0334637153	2.3828258561	30.6068894908	0	7.2942164385	1.6191287433	4.2073299612	6.7418983935	8.3840271135	50.6609607646	33.2160443996	0	57.0454948287	39.3746936559	0	0	0.5808560901	27.6947740485	0	1.3230696673	0	10.0732571278	0	12.8197463765	0	7.118483713	21.7873902955	1.3752253592	0	10.9668783499	0	3.2022429983
2.3.3.13	521.8412858749	339.0234900769	428.572365791	359.1523469292	225.5419468894	346.2897488344	386.329285802	395.2085812704	321.513346574	520.3993109726	391.2453416363	366.5286875465	276.5978693013	348.8801948556	489.9597254519	375.3135721867	341.3902722839	499.4631819056	423.8459199091	376.804850899	329.3724024952	357.1363025875	533.9788478742	363.3720557019	478.3404189153	416.7950129334	381.5224557524	516.6030933354	368.3525142671	371.5763348754	307.1385804921	447.6871277804	400.3680546271	414.1572023653	491.3093878413
2.3.3.14	8.2951830954	15.0484744193	4.9648630044	43.6496795034	115.6972176918	19.1548405264	40.9617863319	6.7283390529	45.2893017804	0	13.8180666752	0	39.4871744948	14.3720437308	0	6.276255632	4.0143917056	0	0	0	41.6274108695	0	0	0	9.9068189143	0	0	7.0306682924	15.8079420488	6.5190929736	50.6602544876	0	10.3545140263	0	0
2.3.3.16	24.1873520709	52.245035763	87.2806924173	28.1553092082	4.5666749614	58.2221622471	14.872502148	17.9631005468	0	172.7417664636	172.4760403224	19.4117701322	68.1912403543	29.5073701994	46.7326698998	57.3346254244	56.5170548267	115.3664514395	82.1312109301	58.9813522567	56.2274313931	22.6562383595	140.0645112955	0	44.9765983061	60.0168237961	74.1331873823	11.0913032947	26.4588835105	58.3976585806	6.3437022658	84.8561792658	84.9162936725	65.8435568046	74.5024926059
2.3.3.17	0	0.7982176919	0	0	0	0.6540569935	0	1.3273716266	0	0	0	1.617728259	0	0	0	0	0	1.0435890345	0	0.3112706062	0	0.5448748976	0	0	6.1837098982	0	0	0	0	0.4766912477	3.3771744316	0	0.7620788787	0	4.7915301515
2.3.3.3	3.7037951423	9.1807867945	4.0031897065	11.2111587747	14.6499084298	11.5837834516	10.4049996196	1.4411186146	9.1159366623	0	8.3315494414	5.5056929016	3.7159496236	19.4760074772	0	11.6888846828	10.2262544033	0	0	5.9373085975	8.6254417344	6.0965889569	0	2.0393398637	5.2282218997	3.6892345905	11.9888290337	14.6530627213	13.7477413277	7.2762175045	18.1703735273	1.6567419764	6.4164657708	0	3.726044303
2.3.3.5	0	3.7872457766	2.0175503557	1.4631304784	0	2.6140418845	4.5536816299	0	0	0	1.0903028893	1.8935931636	4.2996588377	0	4.3978568481	5.3614922515	8.0028130573	0	0	2.658593532	2.6401540424	2.0868871622	0	1.8704165198	2.9423873396	5.7421284466	0	2.5049789122	5.4927929266	3.1780878157	2.5494394117	2.080347639	0	2.8459961209	7.9710349135
2.3.3.9	18.5208612826	7.8878724303	5.2763267106	10.8385409884	10.154710598	16.3468306553	13.9458529993	7.7909482327	16.2482192605	24.268346804	6.9061479123	15.3495492255	8.6225418928	14.1807682766	8.2589634886	12.5196202849	15.5143395417	0	2.1431326235	11.1764585984	15.9115108495	14.2887486407	2.4515081626	9.3932004323	12.4944159123	15.8512876266	19.8477050904	14.6196179241	14.657755358	6.0577686058	13.8355144692	10.715442785	8.4897698175	3.0143707815	19.790265063
2.4.1.1	466.8774217512	544.6348873417	548.2913628843	485.5550440474	497.2049482616	514.4350662938	477.2078478953	604.0800048338	599.0487888873	462.8451814321	498.1480261741	574.3159076801	354.8132593468	591.9192329392	502.2771898266	535.6766453701	533.1037538382	522.8365352673	499.8654336817	493.298467116	470.4007899379	606.7118374136	433.7870180398	237.8678152931	607.1224594458	542.5941269944	530.886799094	536.9209659502	574.6604473679	468.9975780892	521.3883399387	456.2846046946	541.6470511337	588.9379411936	392.3114569367
2.4.1.10	0	4.165898922	0	0	0	8.6727960682	0	0	7.85621385	20.9899359124	0	4.8614573123	5.6189263232	3.5421601222	12.2529983876	10.1887081745	10.2376570907	0	4.0272279189	0	10.5088728485	0	5.546707775	0	0	0	0	0	0	4.4544504663	0	0	0	0	8.4998967894
2.4.1.109	6.5381908337	0	0	0	0	5.6262751771	1.5119167048	2.714771615	0	37.2068462715	0	1.5959556152	1.46356922	1.8745289438	0	5.1633809313	1.6790026606	2.0938219808	0	0.8125291179	0	2.2918822798	1.4417478155	0	3.4800006692	1.8674485594	40.0724287003	3.8954059912	4.4450767142	0	0	2.6651330555	1.2444391477	0	12.0856813849
2.4.1.11	0	1.5800930867	0	4.6479603689	1.7445088948	3.7833261724	1.3848934011	0	9.7361833819	1.8465007247	4.6764229492	0	10.7683602533	6.3944758746	1.2627296671	0	1.1807118032	0	0	0	14.5440714873	0	0	0	0	0	0	0.8036720914	4.3973477221	2.0256135946	6.7276210002	0	0	0	0
2.4.1.115	0	0	0	0	0	0	0	0	0	0	0	0	1.3166289872	2.481326528	3.7923356151	7.0320176405	2.5505324792	0	0	0	0	0	0	0	6.6244851974	0	0	0	0	0	0	0	0	0	0
2.4.1.117	11.733314297	24.5994664879	6.1047751061	131.9043332621	35.5138595769	80.3807085717	85.9100231007	25.2069883642	72.7882590865	27.9123051713	15.3691132177	15.0039356233	53.4561690011	30.1114134152	35.544121988	27.0660669735	26.6986261401	0	1.1582866321	37.9035785192	68.1328944835	21.2940138491	29.860743077	313.3149703389	6.6873235497	49.0142041657	96.0500829321	120.7750642017	21.5833790572	71.4677973541	26.3524254072	104.9738897128	17.2096109394	0.8363851541	250.5274536879
2.4.1.12	7.9623547982	30.823923835	39.4443024525	10.7226880341	3.2946300109	27.8265066541	20.1172653857	26.1025418146	6.2133738894	23.0426119352	27.8289245444	47.6106513811	6.1188896391	25.8288500594	38.3548363715	28.4970979801	31.0318840744	43.6891700918	25.4678587459	22.8912742967	28.6333657575	29.4481591073	11.7318900578	0	41.4488189489	26.9971422828	7.1225915072	9.0990369459	29.5830453895	20.3913132117	14.9940639692	23.1748973125	33.0773499725	48.5600028503	14.0229974483
2.4.1.129	238.8262000236	308.1415561318	205.9671251098	363.640312471	391.2636799733	400.3339881167	464.5266808953	355.4588363094	374.6633564766	239.5979067824	229.3204785529	377.3584829941	585.9726281446	415.9976089281	368.4889948597	456.4533300759	358.8189850507	194.1515192678	202.8141874846	255.7082042832	362.6909228511	266.6813630791	227.0471593381	386.0608118266	325.0807039015	298.7035876907	368.0131253591	357.0500123501	307.6461396618	314.1620158332	448.7235667885	303.8697009709	221.6937655244	242.0827512876	405.6546885474
2.4.1.13	65.1952833147	66.712860743	67.7281558077	0	170.1750911366	150.0718053138	0	79.7476350582	91.8095960049	4.8580003852	132.3656040644	67.6615428403	118.0752650052	2.2879898421	4.1914318668	89.4752822204	106.7528215253	3.5060987033	0	0	0	93.210240984	4.4520543403	0	85.420394839	0	108.4737940542	226.2149772848	0	0.7584888719	84.1819226504	2.7350434171	82.8000022491	1.1718616562	0
2.4.1.135	0	0	0	1.0768276731	1.6466668971	0	0	3.0048428582	0	0	2.1209234393	0	0	0	0	1.9831977566	2.0649106849	0	0	0	0	0	0	0	0	0	0	0	3.713838492	0	0	0	0	0	0
2.4.1.14	0	0	0	0	0	0	0	0	0	0	0	0	0.7928778797	0	0	0	0	0	0	0	0	0	0	1.5637807465	0	0	0	0	0	0	0	0	0	1.1478994921	0
2.4.1.141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.4.1.147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8476166594	0	0	0	0	0	0	0	0	0.5706060921	0	0	0	0	0	0	0	0	0	0
2.4.1.15	0	0	0	0.3287151922	0	1.0093149211	1.2051861013	0	0	0	1.7351474221	0.8326533676	0.9791492562	0.6856105026	0	1.0162972993	0	0	0	0	0	1.2097669796	0	0	0	0	0	0	0	0	1.4881886048	0	0	0	0
2.4.1.152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.4.1.157	0	0	0	0	0	1.9927616958	0	0.9443040367	0	0	0	0	0	0	2.0534244393	3.2724120911	0	0	0	0	0	0	0	0	2.4459048727	0	0	0	0	0	0	0	1.0334501987	0	0
2.4.1.161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3466137091	2.874677823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.4.1.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4882184063	0	0	0	0
2.4.1.175	4.8604205417	6.6716077658	6.3394352138	5.5384610091	2.4862219109	12.5453027468	0	3.0271009005	0	20.5882183198	15.7178815707	3.8395971779	2.9720044327	3.9904227316	4.997333451	7.4742689222	8.0155978162	6.4719298994	7.1140565276	7.6511187286	0	0	9.537376289	0	2.919692803	4.736578777	33.0313265027	1.7460543746	2.8823016942	6.9192350567	0	17.167414498	11.9797912879	7.7167775503	14.0566406302
2.4.1.18	437.4179845812	377.8907996735	391.8115163551	438.1761577851	400.654458926	425.4112519843	446.9891498643	401.2693952276	492.6190075604	448.5443597639	450.406585681	403.7640419622	291.6363009801	405.4742781864	400.5715441908	393.2110026666	399.038828389	443.0755934963	431.9722306936	395.7547207334	387.9348267429	452.980273975	412.199017294	344.4795841551	388.5657562468	441.2534044727	457.440332737	441.8833256617	403.7343868426	415.4852923192	382.5523242095	467.2796082443	427.0771526442	427.106322207	461.9048381912
2.4.1.180	0	0	0	2.9847744292	0	0.8521428258	1.8363789218	0.5876406001	1.3336791909	0	1.0501536755	0	4.2050460554	0	1.3393502097	6.1811325389	1.7403640129	1.0860175309	3.9702495477	1.074795758	0	1.0035547447	0	0	0	0	0	6.2675968542	1.2014682283	0.8543742747	0.9683675545	4.8618089436	1.4495640834	1.0961027629	0
